patient,file,start_sec,end_sec,label,channel,frequency_hz,psd_v2_hz,nperseg,units
chb08,chb08_21.edf,2140.0,2144.0,1,FP1-F7,104.0,1.3109758593112573e-19,256,V2/Hz
chb08,chb08_21.edf,2140.0,2144.0,1,FP1-F7,105.0,1.2097879698402636e-19,256,V2/Hz
chb08,chb08_21.edf,2140.0,2144.0,1,FP1-F7,106.0,4.1970566842466976e-20,256,V2/Hz
chb08,chb08_21.edf,2140.0,2144.0,1,FP1-F7,107.0,4.400389821916567e-20,256,V2/Hz
chb08,chb08_21.edf,2140.0,2144.0,1,FP1-F7,108.0,7.389932484578737e-20,256,V2/Hz
chb08,chb08_21.edf,2140.0,2144.0,1,FP1-F7,109.0,4.388354154354854e-20,256,V2/Hz
chb08,chb08_21.edf,2140.0,2144.0,1,FP1-F7,110.0,6.657524803794255e-20,256,V2/Hz
chb08,chb08_21.edf,2140.0,2144.0,1,FP1-F7,111.0,6.861772044543351e-20,256,V2/Hz
chb08,chb08_21.edf,2140.0,2144.0,1,FP1-F7,112.0,3.839602035540579e-20,256,V2/Hz
chb08,chb08_21.edf,2140.0,2144.0,1,FP1-F7,113.0,1.8842848096360501e-19,256,V2/Hz
chb08,chb08_21.edf,2140.0,2144.0,1,FP1-F7,114.0,9.155716311874384e-20,256,V2/Hz
chb08,chb08_21.edf,2140.0,2144.0,1,FP1-F7,115.0,1.3396967957936245e-20,256,V2/Hz
chb08,chb08_21.edf,2140.0,2144.0,1,FP1-F7,116.0,2.9325093999477966e-20,256,V2/Hz
chb08,chb08_21.edf,2140.0,2144.0,1,FP1-F7,117.0,6.531227694041497e-20,256,V2/Hz
chb08,chb08_21.edf,2140.0,2144.0,1,FP1-F7,118.0,4.3582963403623433e-20,256,V2/Hz
chb08,chb08_21.edf,2140.0,2144.0,1,FP1-F7,119.0,3.987876407454986e-20,256,V2/Hz
chb08,chb08_21.edf,2140.0,2144.0,1,FP1-F7,120.0,3.346955483225613e-20,256,V2/Hz
chb08,chb08_21.edf,2140.0,2144.0,1,FP1-F7,121.0,8.674973874553707e-21,256,V2/Hz
chb08,chb08_21.edf,2140.0,2144.0,1,FP1-F7,122.0,4.0101232379682393e-20,256,V2/Hz
chb08,chb08_21.edf,2140.0,2144.0,1,FP1-F7,123.0,2.8227056425564037e-20,256,V2/Hz
chb08,chb08_21.edf,2140.0,2144.0,1,FP1-F7,124.0,1.6828225838951204e-20,256,V2/Hz
chb08,chb08_21.edf,2140.0,2144.0,1,FP1-F7,125.0,4.902625635497544e-20,256,V2/Hz
chb08,chb08_21.edf,2140.0,2144.0,1,FP1-F7,126.0,4.704961724622942e-20,256,V2/Hz
chb08,chb08_21.edf,2140.0,2144.0,1,FP1-F7,127.0,7.243422017321094e-21,256,V2/Hz
chb08,chb08_21.edf,2140.0,2144.0,1,FP1-F7,128.0,6.133081189158552e-21,256,V2/Hz
